customer_txn_count_60m,customer_amount_mean_prior,amount_deviation_ratio,is_new_device,is_new_merchant,location_shift,customer_device_degree,customer_merchant_degree,device_customer_degree,merchant_customer_degree,shared_device_customer_count,relationship_risk_score,is_fraud
2,164.15,-0.3728,0,0,0,1,1,1,6,0,0.0002,0
1,47.04,-0.2936,0,0,0,3,6,4,6,0,0.0373,0
3,71.02,-0.7375,0,0,0,0,1,1,4,0,0.0019,0
5,43.63,-0.7697,0,0,1,1,2,1,5,0,0.0092,0
0,40.95,0.8446,0,0,0,3,3,1,8,1,0.3561,0
2,76.44,0.1423,0,0,0,2,2,0,2,0,0.4328,0
0,46.39,1.044,0,0,0,1,5,4,5,0,0.0606,0
0,16.49,-0.3439,0,1,0,0,2,2,6,0,0.0504,0
7,192.11,2.5765,1,0,0,3,10,9,18,6,0.6995,1
1,37.9,-0.5616,0,1,0,0,3,0,8,0,0.0507,0
0,5.27,-0.1734,0,0,0,3,5,2,6,0,0.0021,0
0,102.62,-0.8211,0,0,0,1,1,1,6,0,0.0089,0
2,76.45,0.878,0,0,0,1,2,0,1,0,0.0295,0
4,10.67,1.0157,0,1,0,0,4,0,7,0,0.0217,0
2,43.13,0.5626,1,0,0,3,1,2,2,0,0.1262,0
11,123.23,1.7631,0,0,0,6,10,4,17,4,0.5408,1
1,188.57,-0.5668,0,0,0,1,2,2,7,0,0.001,0
3,20.65,0.0846,0,0,0,1,1,2,3,0,0.3251,0
0,128.93,0.8887,0,0,0,0,5,0,5,0,0.0248,0
0,174.65,1.1469,0,0,0,1,3,1,5,0,0.1739,0
1,122.38,-0.437,0,0,0,2,6,2,3,0,0.2098,0
0,73.18,-1.0,0,0,0,1,1,1,5,0,0.0377,0
7,62.9,2.8496,0,0,0,6,2,5,20,4,0.5631,1
2,37.3,1.526,0,0,1,0,5,1,0,0,0.0059,0
0,31.11,0.8692,1,0,0,1,5,1,9,0,0.0722,0
2,13.67,-0.2009,0,0,0,1,6,2,2,0,0.0054,0
1,16.92,1.0822,0,0,1,1,2,2,2,0,0.0598,0
2,39.72,0.3966,0,0,0,0,6,1,5,0,0.1218,0
7,142.02,1.957,0,0,1,3,9,6,11,2,0.8534,1
8,212.56,2.0334,1,0,1,4,10,7,12,2,0.7731,1
2,7.55,2.2147,0,0,0,2,2,2,6,0,0.0355,0
3,87.31,-0.3863,0,0,0,2,1,3,6,0,0.0439,0
12,272.01,0.711,0,1,0,2,11,3,15,1,0.7238,1
1,11.23,-0.128,0,0,0,1,1,2,5,0,0.1077,0
2,68.18,-0.7207,0,1,0,2,6,0,6,1,0.0039,0
3,57.98,-0.0584,0,0,0,0,3,1,5,0,0.0106,0
7,108.58,2.1717,1,0,1,2,9,7,14,4,0.6839,1
1,117.61,-0.2492,0,1,1,0,1,1,1,1,0.3145,0
1,73.99,0.3468,0,0,0,1,4,0,3,0,0.4223,0
3,12.2,0.2319,0,0,0,1,7,2,8,0,0.0361,0
4,98.9,0.2983,0,0,0,1,2,2,4,0,0.2177,0
6,220.15,2.3072,0,1,0,3,9,2,15,4,0.9935,1
3,28.41,0.5894,0,1,0,1,5,1,6,0,0.0186,0
2,66.54,0.1147,0,0,0,1,0,0,7,0,0.0565,0
1,87.19,0.319,0,0,0,2,5,1,7,0,0.0024,0
1,60.03,-0.1149,1,0,0,1,3,2,4,1,0.0111,0
1,34.97,0.3645,1,1,0,3,2,1,4,1,0.1572,0
2,15.88,-0.3138,1,0,0,1,1,2,5,1,0.1004,0
0,62.75,0.0965,0,0,0,1,2,2,1,1,0.2123,0
2,69.93,1.3314,0,1,0,0,1,3,12,1,0.0133,0
1,24.79,-0.2127,0,1,0,4,2,0,5,0,0.0553,0
9,88.35,2.425,1,1,1,2,7,7,14,6,0.8487,1
0,71.67,-0.619,0,0,0,1,2,1,4,0,0.0678,0
3,109.42,-0.0623,0,0,0,2,2,1,6,0,0.1249,0
0,43.19,-0.1394,0,0,0,2,2,2,5,0,0.3134,0
9,121.43,2.2881,0,1,0,5,7,4,18,3,0.5857,1
4,25.73,0.8596,0,0,0,0,2,0,7,0,0.0074,0
0,43.47,-0.9675,0,0,0,4,2,1,1,1,0.0035,0
1,38.98,-0.548,0,0,0,1,3,1,2,1,0.1074,0
0,62.43,-0.8002,0,0,0,0,2,3,7,1,0.0092,0
1,16.3,1.4443,0,0,0,1,3,0,4,0,0.0617,0
3,29.11,0.2484,0,0,0,1,3,1,3,0,0.0003,0
2,68.01,0.2586,1,0,0,2,4,2,4,1,0.0018,0
3,55.13,0.356,1,1,0,3,1,0,9,0,0.0673,0
3,39.71,0.6815,0,0,0,2,5,1,4,0,0.0832,0
2,32.62,0.1964,0,0,0,3,5,0,7,0,0.0155,0
8,246.07,2.9329,0,0,1,3,7,2,12,1,0.7528,1
0,41.09,1.0909,0,0,0,0,4,1,9,0,0.0005,0
1,72.19,0.6462,0,0,0,0,3,0,6,0,0.0059,0
0,13.36,-0.8767,0,0,0,1,5,0,2,0,0.1503,0
2,38.96,-0.1639,0,0,0,2,5,2,9,0,0.0507,0
2,10.98,-0.4145,0,0,0,1,4,2,0,1,0.0748,0
3,55.39,0.166,0,0,0,0,4,1,6,0,0.1859,0
1,39.08,0.0694,0,0,0,4,3,0,5,2,0.0037,0
2,27.22,-0.3711,0,0,0,0,0,1,3,0,0.0048,0
2,31.57,-0.0005,0,0,0,1,2,0,2,0,0.017,0
11,170.59,1.367,1,0,0,2,9,3,16,2,0.9892,1
0,27.55,-0.4779,0,1,0,0,3,1,11,0,0.5227,0
1,28.28,-0.8318,0,0,0,1,2,0,3,0,0.0403,0
2,37.48,0.2071,0,0,0,0,3,1,4,2,0.0006,0
6,121.93,3.2911,1,0,0,10,5,6,16,3,0.9036,1
1,16.31,-1.0,0,0,0,0,2,0,7,1,0.0014,0
0,9.03,0.4633,0,0,0,1,6,0,9,0,0.0124,0
1,14.33,0.8198,0,0,0,1,2,0,1,0,0.3173,0
7,236.0,2.8871,1,1,0,4,9,6,14,5,0.6968,1
2,52.15,-0.7886,0,0,0,0,3,1,3,0,0.0039,0
3,23.77,0.7384,0,0,0,1,3,1,4,0,0.0766,0
8,390.11,2.6803,0,1,1,6,7,9,10,5,0.6951,1
9,74.81,1.2226,1,0,1,1,5,6,22,2,0.8744,1
0,56.11,-0.4238,0,1,0,2,3,1,10,0,0.0088,0
0,30.12,-0.3803,1,0,0,3,4,0,7,0,0.0224,0
6,123.61,1.9119,1,1,0,4,10,3,8,2,0.3881,1
4,18.52,0.7085,0,0,0,0,4,1,8,0,0.0024,0
6,102.25,1.8239,1,0,1,3,5,8,13,6,0.8891,1
0,85.96,-1.0,0,0,0,2,2,2,3,0,0.208,0
2,25.25,0.3878,0,0,1,2,3,0,7,0,0.1916,0
8,231.73,1.5087,1,0,0,5,9,4,19,0,0.9533,1
1,48.76,0.0825,0,0,0,2,2,0,5,0,0.0144,0
1,35.47,0.9077,0,0,0,2,1,3,2,0,0.1663,0
0,91.16,-0.116,0,0,0,1,4,2,4,0,0.0253,0
2,33.81,0.0301,0,1,0,1,3,2,5,0,0.0217,0
1,73.18,-1.0,0,0,0,1,4,0,6,1,0.0002,0
0,44.2,-0.6781,0,1,0,1,1,2,3,1,0.0063,0
0,29.99,-0.9027,0,0,0,1,4,0,5,0,0.3128,0
1,63.72,-0.0497,0,0,0,0,2,0,3,2,0.0107,0
1,40.62,-0.9701,0,1,0,2,2,1,3,0,0.175,0
1,35.14,-0.5441,0,0,0,0,2,1,6,0,0.09,0
1,49.82,-0.8601,0,0,0,2,4,0,2,0,0.3253,0
2,17.01,0.3894,0,0,0,2,4,0,3,1,0.3549,0
6,209.46,1.8447,0,0,1,1,5,8,19,4,0.202,1
0,28.1,0.9943,1,0,0,1,2,0,9,1,0.0084,0
9,152.6,2.8201,1,1,0,3,10,1,13,3,0.9353,1
9,105.43,1.4738,1,1,0,0,7,4,18,2,0.9041,1
2,37.16,-0.1812,0,0,0,0,1,1,3,0,0.2486,0
2,121.52,0.99,0,0,0,1,4,2,12,0,0.2966,0
2,66.76,0.1259,0,0,0,2,6,1,0,0,0.2839,0
0,29.49,0.0597,0,1,0,0,4,1,8,0,0.0008,0
0,70.52,0.068,0,0,0,1,5,1,3,0,0.0448,0
2,72.3,0.7775,0,0,0,2,2,2,4,0,0.0002,0
0,38.88,0.3206,0,0,0,1,2,1,4,0,0.0112,0
2,62.37,0.6109,0,0,1,3,7,0,7,3,0.508,0
2,30.98,1.4492,0,0,0,1,2,2,6,0,0.0039,0
1,68.93,-0.9355,0,0,0,1,1,0,3,0,0.0029,0
0,33.96,-1.0,0,1,0,3,2,4,3,0,0.0056,0
2,55.34,-0.6078,0,0,0,0,2,1,4,0,0.0014,0
3,78.11,0.4603,0,0,0,1,2,0,5,0,0.2599,0
3,22.53,0.1532,0,0,0,3,3,3,7,0,0.0432,0
1,49.36,-1.0,0,0,0,3,1,0,4,0,0.0119,0
0,44.48,1.4914,0,1,0,1,4,1,3,1,0.1099,0
1,128.31,1.1953,0,1,0,2,3,2,3,0,0.2158,0
5,30.85,-0.1939,0,0,0,2,1,3,3,0,0.001,0
2,40.84,-0.5515,0,0,0,0,3,1,5,2,0.0654,0
0,42.53,0.4224,0,0,0,1,2,1,1,0,0.1176,0
0,13.2,-0.1605,0,1,0,1,2,0,4,1,0.0007,0
1,84.38,-0.4085,0,0,0,1,2,1,5,0,0.0159,0
1,8.16,-0.537,0,0,0,2,3,0,5,0,0.0314,0
2,29.42,0.7447,0,0,0,0,2,2,6,0,0.1304,0
1,15.24,-1.0,0,0,0,3,8,1,2,1,0.0131,0
2,46.52,0.505,0,0,0,2,1,0,3,0,0.1009,0
2,68.74,-0.8198,0,0,0,2,2,0,6,1,0.097,0
4,27.1,-0.6009,0,0,0,1,1,2,6,0,0.067,0
4,24.16,0.16,0,0,1,5,3,0,3,1,0.0004,0
2,81.67,0.376,0,0,0,1,3,1,8,1,0.4161,0
2,16.62,-0.1479,0,0,0,0,3,0,7,0,0.0691,0
1,13.55,-1.0,0,0,0,0,2,0,8,0,0.0449,0
1,48.85,-0.4806,0,0,0,1,3,3,5,1,0.0928,0
2,23.09,-1.0,0,0,0,1,4,0,3,0,0.2699,0
2,71.4,0.9561,0,0,0,1,2,0,4,0,0.1798,0
1,59.79,-0.135,0,0,0,1,5,2,6,0,0.0375,0
1,53.96,-1.0,0,0,0,1,3,2,2,0,0.1693,0
1,15.74,-0.1251,0,0,1,0,1,1,2,1,0.2214,0
1,59.76,-0.5388,0,0,0,0,6,0,4,0,0.0,0
3,3.39,-0.0095,0,0,0,3,4,1,7,1,0.0878,0
1,124.15,1.0508,0,0,0,1,5,0,8,0,0.0044,0
4,99.12,-1.0,0,0,0,4,5,1,10,0,0.0322,0
1,42.65,-0.5302,0,0,1,1,2,5,1,0,0.017,0
0,63.21,-0.2681,0,1,0,1,2,0,2,0,0.0338,0
0,101.53,-1.0,0,1,0,1,3,0,6,0,0.0211,0
2,24.7,-0.551,1,0,0,2,5,0,6,0,0.21,0
3,96.35,-0.9972,0,0,1,2,5,1,3,0,0.129,0
3,47.82,-0.0028,0,0,0,1,2,1,4,0,0.012,0
2,38.84,0.9978,0,0,0,1,4,2,2,1,0.0577,0
2,25.35,1.0178,0,0,0,2,3,0,7,0,0.0116,0
0,6.31,0.8987,0,0,0,2,1,2,6,0,0.0753,0
1,71.89,-0.2142,0,0,1,2,1,2,3,0,0.0028,0
5,9.51,0.0932,0,0,1,0,0,3,4,0,0.0934,0
0,5.4,0.5478,0,0,0,1,5,4,9,0,0.0437,0
3,8.26,-0.7259,0,0,0,4,2,1,4,0,0.0476,0
3,29.03,-0.6386,0,1,0,0,4,1,5,0,0.2245,0
1,11.66,-0.2255,0,0,1,2,1,1,6,0,0.0126,0
1,7.4,1.2713,1,0,1,5,4,3,4,2,0.0036,0
1,51.68,-0.3872,0,0,0,3,2,1,3,0,0.0156,0
1,55.93,-0.3835,1,0,0,2,2,0,11,0,0.2913,0
1,126.11,0.4948,0,0,0,2,5,2,2,0,0.0537,0
0,36.75,0.1257,1,0,0,0,2,1,7,1,0.1142,0
2,32.71,0.5235,0,0,0,2,2,1,2,0,0.0366,0
2,84.14,0.5615,0,0,0,1,3,0,5,1,0.0079,0
0,5.72,0.347,0,0,0,1,3,2,5,0,0.0,0
3,101.03,0.6525,0,0,0,2,5,1,2,0,0.0286,0
2,30.4,-0.3037,0,0,0,2,2,2,1,0,0.1758,0
1,108.08,0.0258,0,1,0,2,4,0,2,0,0.1493,0
2,54.85,0.2512,0,0,0,0,1,0,8,1,0.0079,0
3,36.37,0.017,0,1,0,1,2,0,11,0,0.0927,0
3,44.99,1.1065,0,0,0,0,3,0,9,0,0.0267,0
7,113.83,1.807,1,1,1,5,9,6,10,4,0.8576,1
1,131.74,-0.0167,0,0,0,1,2,1,8,0,0.2277,0
1,102.63,0.0862,0,1,0,2,6,2,1,0,0.0022,0
0,66.22,-0.8983,0,0,0,3,3,2,4,0,0.2149,0
2,17.21,-0.0301,0,0,0,3,4,2,6,0,0.0376,0
2,18.44,0.4759,0,0,0,3,2,3,4,0,0.0029,0
1,17.32,0.9491,0,0,0,3,2,0,3,1,0.0,0
0,24.53,1.3035,0,0,0,0,4,0,7,0,0.0079,0
1,14.57,-0.9018,0,0,0,1,4,0,0,0,0.0904,0
3,8.95,-0.0944,0,0,0,3,2,1,7,0,0.2142,0
1,69.54,0.2524,0,0,0,0,2,4,4,2,0.2738,0
1,26.37,-0.1731,0,0,0,2,2,0,5,1,0.001,0
6,90.18,1.8774,1,1,1,6,7,6,18,6,0.4414,1
4,28.26,-0.7929,0,0,0,1,4,1,6,0,0.049,0
3,60.24,0.172,0,0,0,1,3,0,3,1,0.0124,0
1,62.83,-0.2396,0,1,0,2,2,2,5,0,0.0964,0
4,32.18,-0.3481,0,0,0,0,4,0,4,1,0.1471,0
0,51.58,-0.4079,0,0,0,2,3,2,2,0,0.1459,0
1,175.64,1.1024,0,0,0,2,0,1,6,0,0.2695,0
5,65.78,0.5385,0,0,0,2,2,2,6,0,0.1064,0
2,11.71,0.3582,0,0,0,0,2,0,3,0,0.032,0
1,42.86,0.2681,0,0,0,3,5,1,2,0,0.0021,0
2,12.26,0.5817,0,0,0,0,2,2,7,0,0.1487,0
1,199.4,-0.1454,0,0,0,1,1,2,5,0,0.0067,0
0,40.28,-1.0,0,1,0,1,4,0,3,0,0.1667,0
3,9.8,-0.2101,0,0,0,2,6,0,3,1,0.1229,0
3,8.55,0.1644,0,0,0,2,3,1,9,0,0.077,0
3,26.34,0.4055,0,0,0,0,2,0,7,1,0.0232,0
0,84.01,1.1732,0,0,0,1,4,2,2,0,0.0481,0
0,9.8,-1.0,0,0,0,2,2,1,7,1,0.1047,0
4,297.41,2.8161,1,0,1,6,10,6,18,0,0.9502,1
0,12.69,0.1081,0,0,0,1,1,1,4,0,0.0143,0
2,29.4,0.3697,0,0,0,1,1,1,9,0,0.2338,0
3,39.5,0.7325,0,0,0,0,3,1,5,0,0.0824,0
5,76.68,1.195,0,0,0,2,4,2,5,1,0.0328,0
8,135.23,0.598,0,0,0,2,3,1,4,0,0.1004,0
1,36.15,-0.6675,0,0,0,0,1,1,4,0,0.3184,0
1,58.41,0.7743,0,0,0,1,5,0,5,0,0.0103,0
0,89.62,-1.0,0,0,0,2,1,0,5,0,0.1793,0
1,12.47,-0.0546,0,0,0,2,0,0,2,0,0.071,0
13,144.34,1.755,1,1,1,5,9,11,9,3,0.9165,1
6,258.41,3.3049,0,1,0,2,8,7,17,6,0.8592,1
2,41.43,0.5092,0,0,0,1,5,0,3,0,0.1895,0
10,277.65,2.7688,1,1,0,2,5,3,25,2,0.7596,1
1,124.9,-0.2559,0,1,0,0,2,0,6,1,0.1013,0
9,136.23,2.4669,1,1,0,2,7,3,20,6,0.6904,1
1,24.21,-1.0,0,0,1,1,2,3,6,0,0.0643,0
3,28.19,0.1879,1,0,0,0,3,0,6,0,0.2072,0
3,71.72,-0.1061,0,0,0,2,4,1,5,0,0.054,0
6,141.98,3.8461,1,1,1,4,9,10,15,5,0.4681,1
3,37.04,0.8266,0,0,0,2,2,0,4,0,0.0228,0
1,14.58,-1.0,0,1,0,1,1,0,9,0,0.1416,0
2,54.07,0.3068,0,1,0,2,3,0,4,0,0.0483,0
3,127.25,-0.4422,0,0,0,1,4,3,4,0,0.273,0
2,77.37,0.6332,0,0,0,1,4,1,3,0,0.2236,0
1,31.84,0.3667,0,0,0,3,2,0,4,0,0.0,0
2,20.03,1.4412,1,0,0,0,2,0,4,0,0.0032,0
3,49.13,0.1129,1,0,0,0,5,1,5,0,0.0304,0
3,50.1,0.1405,0,0,0,1,1,3,4,0,0.0389,0
2,43.38,-0.6253,0,1,0,0,2,1,6,1,0.1094,0
2,6.7,-1.0,0,0,0,1,2,0,5,0,0.0166,0
2,87.27,-0.8206,1,0,0,2,0,1,1,0,0.0109,0
1,58.4,0.5991,0,0,0,1,5,4,3,0,0.2484,0
8,145.53,2.2143,1,1,0,6,6,7,15,6,0.7426,1
1,24.44,0.6974,0,0,0,2,3,0,6,0,0.0041,0
7,170.96,3.0951,1,0,0,5,5,7,14,4,0.8815,1
1,0.92,-0.3962,0,0,0,2,1,2,7,0,0.017,0
1,27.19,0.0764,0,0,0,2,2,3,6,1,0.6039,0
1,12.35,0.5998,0,0,0,0,6,1,7,0,0.0385,0
3,47.88,0.9416,0,0,0,0,3,0,6,0,0.0273,0
8,93.7,2.2753,1,0,1,1,7,6,12,3,0.4323,1
2,77.06,0.8216,1,0,0,3,2,4,4,0,0.0122,0
5,165.13,0.8812,1,0,1,3,9,6,11,2,0.6224,1
1,7.03,0.4015,0,0,0,0,1,5,4,0,0.0029,0
3,23.63,-0.6768,0,1,1,1,6,2,2,0,0.1296,0
2,77.77,-0.9961,0,1,0,1,3,1,2,2,0.1157,0
3,24.13,0.4945,0,1,0,0,3,2,2,0,0.0283,0
0,201.87,-0.5712,0,0,0,4,0,0,7,0,0.0131,0
0,7.36,0.324,0,0,1,0,5,1,3,0,0.1424,0
4,14.35,-0.9487,0,0,0,1,7,2,3,0,0.0,0
5,79.6,2.426,0,1,0,7,5,6,9,4,0.7227,1
4,106.39,-0.8709,0,0,0,2,5,0,9,0,0.3745,0
3,41.29,-0.9823,0,0,0,1,3,1,5,1,0.7685,0
4,81.37,0.2595,0,0,0,4,4,5,4,0,0.0022,0
0,147.14,-1.0,0,0,0,0,3,2,3,0,0.0546,0
2,19.61,-0.3606,0,0,1,2,3,2,3,0,0.0594,0
3,60.91,1.5388,0,0,0,2,2,0,4,0,0.0656,0
2,131.3,0.5542,0,0,0,1,2,1,5,0,0.1034,0
2,22.78,0.1497,0,0,0,3,1,2,8,1,0.0,0
3,42.33,0.1147,0,0,0,0,2,1,8,0,0.0082,0
6,54.86,3.5608,1,0,0,4,14,2,14,2,0.6383,1
0,50.43,-0.5114,0,0,0,1,4,0,3,0,0.2841,0
8,259.8,1.6604,0,0,0,5,9,7,21,8,0.9626,1
9,111.85,2.3256,0,0,0,4,11,6,15,3,0.5005,1
0,85.49,0.2008,0,1,0,1,4,1,4,1,0.1038,0
4,128.67,0.9196,0,1,0,2,7,1,3,1,0.0343,0
3,129.06,-0.6687,0,1,0,2,1,1,5,1,0.1215,0
1,67.22,0.5872,0,0,0,5,4,0,7,0,0.2744,0
1,51.91,2.0582,0,0,0,1,2,2,10,0,0.041,0
1,5.17,-0.4466,0,0,0,4,2,1,3,1,0.0313,0
3,40.63,-0.1755,0,0,0,1,3,1,7,0,0.0926,0
1,45.78,-0.9544,0,0,0,1,6,0,2,0,0.0096,0
1,31.36,0.2337,0,0,0,1,2,1,2,0,0.0166,0
0,19.41,-0.1186,0,1,0,0,3,3,5,0,0.0106,0
0,36.51,1.5169,0,0,1,2,3,0,3,0,0.0413,0
0,34.12,0.0368,0,0,0,1,2,0,2,0,0.0699,0
0,55.88,-0.3413,0,0,0,2,1,0,6,0,0.0354,0
0,73.72,0.2604,0,0,0,0,3,1,8,0,0.0756,0
0,16.73,-0.2546,0,0,0,2,2,1,7,1,0.0209,0
2,27.61,0.3407,0,0,0,2,6,0,6,0,0.0044,0
7,184.28,1.3188,0,0,1,5,15,2,13,5,0.496,1
8,109.48,3.1467,1,1,1,3,6,6,11,4,0.8904,1
2,10.51,1.6035,0,0,0,1,7,0,7,0,0.0503,0
4,67.36,0.1115,1,0,0,1,3,3,5,0,0.0631,0
2,43.35,0.0118,0,0,0,2,4,1,5,0,0.0197,0
2,67.22,-0.1203,0,0,0,1,3,1,3,0,0.0148,0
3,75.16,-0.2226,0,0,0,1,6,1,11,0,0.0398,0
1,54.39,-0.4159,0,0,0,1,3,0,5,0,0.0087,0
7,187.24,1.8551,0,1,0,3,8,8,15,1,0.9458,1
0,21.41,0.9499,0,0,0,1,2,1,4,0,0.0554,0
1,37.32,-0.8605,0,0,0,0,1,1,6,1,0.0015,0
0,130.37,-0.1999,0,0,0,1,6,0,1,0,0.0214,0
0,27.68,1.0197,0,0,0,3,5,2,6,0,0.0011,0
2,28.19,-0.0778,0,0,0,2,1,1,4,0,0.0717,0
8,133.02,1.1929,1,1,0,9,11,7,14,6,0.8134,1
4,66.38,1.7887,1,0,0,4,10,5,25,3,0.6484,1
0,13.57,-0.8789,0,0,0,0,5,0,2,0,0.1473,0
0,90.53,-0.5858,0,0,0,2,3,2,8,0,0.0225,0
1,40.07,-0.0108,0,0,0,0,5,0,4,0,0.2062,0
2,17.96,-0.3656,0,0,0,2,2,0,5,0,0.0366,0
10,87.75,0.8761,1,1,0,4,10,8,13,4,0.5625,1
0,64.92,-0.6376,0,0,1,1,4,0,12,3,0.0248,0
7,99.58,0.5504,0,0,0,2,9,7,14,3,0.7017,1
0,55.89,1.0582,0,0,0,2,4,2,6,1,0.0913,0
3,38.02,1.719,0,0,0,1,2,0,2,0,0.0119,0
2,65.31,-0.994,0,0,0,1,1,1,4,0,0.0099,0
2,108.72,0.6549,1,0,0,1,4,2,9,0,0.0773,0
3,46.14,0.08,0,0,0,0,2,1,2,0,0.0673,0
3,27.53,-1.0,0,1,1,1,1,1,3,0,0.2089,0
2,17.06,0.5594,0,0,0,2,1,0,5,0,0.0009,0
0,160.13,0.1579,0,0,0,0,3,0,6,0,0.1318,0
1,57.67,-0.4646,0,0,0,1,3,0,3,0,0.2109,0
0,51.31,0.3074,0,0,0,1,2,0,5,1,0.2092,0
1,33.74,-0.4601,0,0,0,1,2,2,2,0,0.0012,0
2,77.5,-0.4591,0,0,0,1,3,1,7,1,0.0107,0
4,33.35,0.3082,0,0,1,3,0,1,7,0,0.0224,0
4,84.31,2.4957,1,0,0,2,7,11,15,5,0.6215,1
1,28.16,0.1962,0,0,0,1,3,3,3,0,0.4667,0
1,72.0,-0.815,0,0,1,2,1,5,5,1,0.0,0
1,16.31,-0.3443,0,0,0,0,3,1,4,1,0.1221,0
1,9.31,0.5555,0,1,1,3,2,0,7,2,0.0098,0
0,53.73,-0.3507,0,0,0,4,1,1,6,0,0.0007,0
0,66.9,-1.0,0,0,0,1,2,4,4,0,0.0659,0
1,114.08,0.6866,0,1,0,0,1,0,8,0,0.0122,0
2,10.71,0.4854,0,0,0,3,2,1,4,0,0.0011,0
0,60.32,-0.5275,0,1,0,2,4,0,1,0,0.0175,0
2,105.59,0.5424,0,0,0,2,3,3,8,0,0.0571,0
4,21.34,0.1522,0,0,0,1,3,0,4,0,0.1784,0
13,75.6,1.9568,1,1,0,2,7,2,14,2,0.9416,1
7,62.29,3.1672,1,0,1,4,15,5,11,4,0.7622,1
1,77.74,0.8618,0,0,0,1,4,0,8,0,0.1515,0
2,40.82,-0.1037,0,0,0,3,8,3,6,0,0.0215,0
2,8.95,1.5885,0,0,0,0,5,0,7,0,0.0847,0
5,227.93,2.8948,1,1,0,4,11,2,11,3,0.8249,1
3,58.61,-0.4506,0,0,0,8,2,1,4,0,0.1045,0
0,44.68,-0.3527,0,0,0,2,2,0,7,0,0.0023,0
0,38.99,0.6256,1,0,0,2,3,1,4,1,0.0818,0
2,57.49,-0.0416,0,0,0,2,2,3,6,0,0.0852,0
1,140.07,-0.7038,0,0,0,0,0,0,6,1,0.1807,0
1,26.06,-0.6194,0,0,0,1,1,3,7,0,0.0026,0
1,8.12,-1.0,0,0,0,3,6,0,4,0,0.0085,0
2,150.83,-0.9816,0,0,0,1,3,1,1,0,0.0,0
4,100.7,-0.8666,0,0,0,4,4,0,5,1,0.0172,0
2,67.6,-1.0,1,0,0,0,3,2,8,1,0.216,0
4,103.26,2.6952,1,0,1,3,10,6,12,7,0.8428,1
1,77.57,0.0553,0,0,0,0,0,0,9,0,0.2944,0
2,23.0,0.0017,0,1,0,1,2,0,3,0,0.3887,0
1,42.25,-0.8101,0,1,0,2,3,0,4,1,0.2287,0
0,39.87,0.7955,0,0,0,0,4,0,2,0,0.016,0
12,137.72,3.1879,1,0,1,2,16,5,19,5,0.5707,1
1,9.12,1.2988,0,1,1,1,1,2,7,1,0.0025,0
2,23.23,-0.0529,0,0,1,1,5,3,4,0,0.2486,0
3,22.93,-0.7846,1,0,0,2,3,0,8,0,0.1196,0
2,5.47,-0.3249,0,0,0,1,7,0,5,0,0.012,0
5,221.63,3.2525,1,0,1,6,7,4,19,2,0.6127,1
0,30.45,-0.5474,0,0,0,0,1,2,4,0,0.0137,0
2,92.95,0.7573,0,0,0,0,4,1,8,0,0.2775,0
2,7.18,-0.2149,0,0,0,0,1,2,6,0,0.0228,0
2,63.87,0.6942,0,0,0,2,5,2,8,0,0.0308,0
1,28.02,-0.3142,0,0,0,0,4,3,9,1,0.4309,0
2,123.25,-0.3146,0,0,0,1,3,0,5,1,0.0138,0
0,58.85,-0.0529,0,0,0,1,2,1,3,0,0.217,0
0,66.09,-0.523,0,0,0,3,3,1,5,0,0.3137,0
2,29.28,-0.403,0,0,0,1,4,3,4,0,0.0186,0
